@TIME_PERIOD,@OBS_VALUE
2006-09,48.8561552648614
2006-10,47.786205464561
2006-11,48.2698814016831
2006-12,49.554798285149
2007-01,50.781087782297
2007-02,50.3511536159662
2007-03,50.6540617786083
2007-04,52.3053998265607
2007-05,53.1115263884309
2007-06,53.9078817192481
2007-07,54.3964432718967
2007-08,55.9744970869517
2007-09,56.3067189427528
2007-10,57.6942337522749
2007-11,63.7279689274853
2007-12,65.7115288312386
2008-01,66.12680615099
2008-02,67.6999743505185
2008-03,70.0988115740232
2008-04,70.9684511377377
2008-05,73.0497233520208
2008-06,73.8900492225764
2008-07,75.1358811818304
2008-08,76.6259939174087
2008-09,77.1047842390043
2008-10,77.4125780171729
2008-11,75.9615502058066
2008-12,72.0432865535647
2009-01,73.7776800654673
2009-02,76.2253734442368
2009-03,78.1942765014107
2009-04,79.6062193885652
2009-05,81.0377047378257
2009-06,87.0225837577712
2009-07,87.2277796098836
2009-08,87.442746693049
2009-09,88.3905561051873
2009-10,89.2308819757429
2009-11,91.4294089626617
2009-12,92.0059115947871
2010-01,93.2077730143027
2010-02,93.10028947272
2010-03,93.1051750882464
2010-04,93.0660901640345
2010-05,94.126268733282
2010-06,103.892614170728
2010-07,103.73627447388
2010-08,103.20862799702
2010-09,103.325882769655
2010-10,104.830652351813
2010-11,106.022742540276
2010-12,108.377609224042
2011-01,113.847593223651
2011-02,114.951693476482
2011-03,115.672956896657
2011-04,115.963357883551
2011-05,116.408681738791
2011-06,118.198526986919
2011-07,121.001258045998
2011-08,123.564838225056
2011-09,122.024599074176
2011-10,125.044740024184
2011-11,123.167881963529
2011-12,129.544196499456
2012-01,132.143099678771
2012-02,133.569015426331
2012-03,133.958056990705
2012-04,136.173488207346
2012-05,138.787732219413
2012-06,140.703333211193
2012-07,142.499725184127
2012-08,144.341504525301
2012-09,145.322389554554
2012-10,144.837687638171
2012-11,144.218093877102
2012-12,144.477324636938
2013-01,144.113785985612
2013-02,147.781026712103
2013-03,147.562346561137
2013-04,147.528244964763
2013-05,148.48059799934
2013-06,147.74638769802
2013-07,149.218228231529
2013-08,152.68809009075
2013-09,162.19036800899
2013-10,163.716487730998
2013-11,166.295311030498
2013-12,178.152797625591
2014-01,178.129542095685
2014-02,183.21058224323
2014-03,188.926752409219
2014-04,193.76351178044
2014-05,196.255175698948
2014-06,197.623148046365
2014-07,217.507603239163
2014-08,221.660376436676
2014-09,224.445177286773
2014-10,227.278834292135
2014-11,225.275731926276
2014-12,223.077204939357
2015-01,220.145835623466
2015-02,223.174917249887
2015-03,225.275731926276
2015-04,231.480463644913
2015-05,233.141572923919
2015-06,243.30365321901
2015-07,239.59058541888
2015-08,230.405628229087
2015-09,235.095819134513
2015-10,233.874415252892
2015-11,232.115593663357
2015-12,246.186166379637
2016-01,255.56654819049
2016-02,255.517692035225
2016-03,257.56965055635
2016-04,257.325369780025
2016-05,258.888766748501
2016-06,261.917848374922
2016-07,264.556080759225
2016-08,255.713116656285
2016-09,257.862787487939
2016-10,256.641383606317
2016-11,259.768177543268
2016-12,258.009355953733
2017-01,263.481245343398
2017-02,269.343983975181
2017-03,273.105907930575
2017-04,268.659997801473
2017-05,268.513429335679
2017-06,270.321107080478
2017-07,269.83254552783
2017-08,272.617346377927
2017-09,277.307537283354
2017-10,277.991523457062
2017-11,278.235804233386
2017-12,280.874036617688
