@TIME_PERIOD,@OBS_VALUE
1980-04,0.000274852150537634
1980-05,0.000274852150537634
1980-06,0.000274852150537634
1980-07,0.000274852150537634
1980-08,0.000274852150537634
1980-09,0.000274852150537634
1980-10,0.000274852150537634
1980-11,0.000274852150537634
1980-12,0.000274852150537634
1981-01,0.000274852150537634
1981-02,0.000274852150537634
1981-03,0.000274852150537634
1981-04,0.000274852150537634
1981-05,0.000274852150537634
1981-06,0.000274852150537634
1981-07,0.000274852150537634
1981-08,0.000274852150537634
1981-09,0.000274852150537634
1981-10,0.000274852150537634
1981-11,0.000274852150537634
1981-12,0.000274852150537634
1982-01,0.000274852150537634
1982-02,0.000274852150537634
1982-03,0.000274852150537634
1982-04,0.000274852150537634
1982-05,0.000274852150537634
1982-06,0.000274852150537634
1982-07,0.000274852150537634
1982-08,0.000274852150537634
1982-09,0.000274852150537634
1982-10,0.000274852150537634
1982-11,0.000274852150537634
1982-12,0.000274852150537634
1983-01,0.000274852150537634
1983-02,0.000274852150537634
1983-03,0.000274852150537634
1983-04,0.000274852150537634
1983-05,0.000274852150537634
1983-06,0.000274852150537634
1983-07,0.000274852150537634
1983-08,0.000274852150537634
1983-09,0.000274852150537634
1983-10,0.00211982969354839
1983-11,0.00299838709667425
1983-12,0.00299838709667425
1984-01,0.00299838709667425
1984-02,0.00299838709667425
1984-03,0.00308924822033016
1984-04,0.00349811827946995
1984-05,0.00349811827946995
1984-06,0.00349811827956989
1984-07,0.00349811827956989
1984-08,0.00360458101075269
1984-09,0.00384793010752688
1984-10,0.00384793010752688
1984-11,0.00384793010752688
1984-12,0.00493334623655914
1985-01,0.00499731182795699
1985-02,0.00499731182795699
1985-03,0.00499731182795699
1985-04,0.00511724731182796
1985-05,0.00529715053763441
1985-06,0.00529715053763441
1985-07,0.00529715053763441
1985-08,0.00557000376344086
1985-09,0.00569693548387097
1985-10,0.00594180376344086
1985-11,0.00599677419354839
1985-12,0.00599677419354839
1986-01,0.0080406747311828
1986-02,0.00899516129032258
1986-03,0.00899516129032258
1986-04,0.00899516129032258
1986-05,0.00899516129032258
1986-06,0.00899516129032258
1986-07,0.00899516129032258
1986-08,0.00899516129032258
1986-09,0.00899516129032258
1986-10,0.00899516129032258
1986-11,0.00899516129032258
1986-12,0.00899516129032258
1987-01,0.00899516129032258
1987-02,0.014991935483871
1987-03,0.014991935483871
1987-04,0.014991935483871
1987-05,0.014991935483871
1987-06,0.014991935483871
1987-07,0.014991935483871
1987-08,0.01626625
1987-09,0.016867926344086
1987-10,0.0174316231182796
1987-11,0.0173426709677419
1987-12,0.0175255725806452
1988-01,0.0175905376344086
1988-02,0.0179333532258065
1988-03,0.0184540731182796
1988-04,0.0185160397849462
1988-05,0.0185280333333333
1988-06,0.0186579634408602
1988-07,0.0194895161290323
1988-08,0.0218712349462366
1988-09,0.022723776344086
1988-10,0.022816726344086
1988-11,0.0230056247311828
1988-12,0.0230975752688172
1989-01,0.023007623655914
1989-02,0.0244418521505376
1989-03,0.0261159516129032
1989-04,0.0264107930107527
1989-05,0.0266266768817204
1989-06,0.0268235709677419
1989-07,0.0271074182795699
1989-08,0.0275281919354839
1989-09,0.0279959403225806
1989-10,0.0284127161290323
1989-11,0.0292032908602151
1989-12,0.0301517806451613
1990-01,0.0304456225806452
