@TIME_PERIOD,@OBS_VALUE
1963-04,2.40000000000021
1963-05,1.75781249999996
1963-06,3.64683301343593
1963-07,0
1963-08,0
1963-09,1.66666666574038
1963-10,2.91438980057327
1963-11,2.21238938053051
1963-12,-6.06060606060548
1964-01,4.23963133548357
1964-02,0.972590628655612
1964-03,1.83887915849405
1964-04,0.77386070593983
1964-05,1.2798634812281
1964-06,3.20134793597327
1964-07,-0.65306122448961
1964-08,-1.23253903040283
1964-09,0.915141430116502
1964-10,-0.412201154166692
1964-11,1.90397350994953
1964-12,3.24939073926257
1965-01,0.786782061375343
1965-02,5.62060889934181
1965-03,1.84774575019806
1965-04,5.37010159728165
1965-05,4.68319559228638
1965-06,2.36842105197338
1965-07,4.88431876674087
1965-08,-3.49264705882323
1965-09,1.20634920571416
1965-10,-0.627352572149588
1965-11,0.0631313137633614
1965-12,4.10094637223925
1966-01,1.93939393939451
1966-02,2.43757431569535
1966-03,-1.74114915845497
1966-04,2.18546958122992
1966-05,1.84971098265895
1966-06,4.9375709415435
1966-07,-0.648999458629414
1966-08,-3.64725095264047
1966-09,-6.94915254237281
1966-10,-1.57862780874317
1966-11,0.678593461447599
1966-12,-0.857843137867335
1967-01,-1.85414091472127
1967-02,-1.7002518891794
1967-03,-0.512491992315757
1967-04,1.35222150676957
1967-05,1.14358322808875
1967-06,2.82663316582905
1967-07,-1.3439218081856
1967-08,-2.72445820495355
1967-09,-3.81922342459469
1967-10,1.05890139047681
1967-11,0.261951538310749
1967-12,2.67798824364868
1968-01,2.92620865076372
1968-02,-0.432632880101841
1968-03,-0.682805710122188
1968-04,0.187499999375153
1968-05,2.30817217780627
1968-06,3.17073170731668
1968-07,3.66430259988191
1968-08,-0.570125427597418
1968-09,-0.114678898509864
1968-10,2.92766934500613
1968-11,-0.446179586728845
1968-12,-1.00840336134451
1969-01,-1.35823429598167
1969-02,0.172117039587732
1969-03,0
1969-04,2.74914089348624
1969-05,2.45261984393818
1969-06,4.29815016378811
1969-07,1.93009911267641
1969-08,-5.06653019398711
1969-09,-4.0431266846363
1969-10,1.40449438202269
1969-11,0.443213295844569
1969-12,0.661886376727304
1970-01,0.438356163835814
1970-02,1.96399345336578
1970-03,0.107009095773937
1970-04,-0.106894708712713
1970-05,3.63830925684141
1970-06,0.619514712958309
1970-07,-0.667008722425107
1970-08,0.826446281512462
1970-09,-3.48360655788944
1970-10,-1.48619957537948
1970-11,-0.323275861531882
1970-12,-0.648648649189178
1971-01,1.14254624592547
1971-02,4.46476600378973
1971-03,0.257466529351213
1971-04,2.46533127889036
1971-05,6.6666666661657
1971-06,6.01503759401316
1971-07,-1.32978723404865
1971-08,-4.80682839175538
1971-09,-1.69891458235854
1971-10,-0.576092174750562
1971-11,-0.869145340419436
1971-12,-0.730638090602782
1972-01,7.11481844949543
1972-02,-1.64910673340216
1972-03,2.18910107079639
1972-04,4.10209662718395
1972-05,0.788091068742247
1972-06,9.51346655039111
1972-07,-9.75803252641724
1972-08,-1.80219780263704
1972-09,-0.716204118177105
1972-10,1.03697024346728
1972-11,1.24944221330324
1972-12,1.18995152049881
1973-01,0.783972125438938
1973-02,2.89541918756673
1973-03,2.43595128098448
1973-04,4.18204182043544
1973-05,2.28256591893841
1973-06,2.77029626780584
1973-07,8.4238113066583
1973-08,-1.93370165711989
1973-09,-0.845070422887197
1973-10,-19.2471590909775
1973-11,24.1424802111878
1973-12,1.94828196954283
1974-01,-0.660180681030818
1974-02,2.34347674012733
1974-03,1.05946684928593
1974-04,3.04362529590789
1974-05,2.78962914309161
1974-06,2.0114942531993
1974-07,3.59937402190926
1974-08,0
1974-09,-2.05438066495473
1974-10,-0.493522516966499
1974-11,2.10787352759511
1974-12,1.42683667274244
1975-01,2.90332235858398
1975-02,1.45433391507112
1975-03,2.00688073395078
1975-04,6.82967959529744
1975-05,2.73612207340892
1975-06,5.37772087067858
1975-07,3.40218712029172
1975-08,1.85663924770855
1975-09,2.0304568527966
1975-10,1.24378109453015
1975-11,2.52401161514971
1975-12,2.17864923747273
1976-01,5.71428571407249
1976-02,4.7599838642694
1976-03,2.77242972642578
1976-04,4.23379542921068
1976-05,5.60747663607338
1976-06,6.75629679985236
1976-07,10.1068069512679
1976-08,1.98349500448251
1976-09,2.48438387280661
1976-10,0.581798033385787
1976-11,2.76821374479717
1976-12,2.090592333819
1977-01,6.43505148446258
1977-02,6.6213921902651
1977-03,11.1464968154642
1977-04,16.9054441263162
1977-05,10.7843137268483
1977-06,22.787610619469
1977-07,14.9549549540539
1977-08,-1.9592476489182
1977-09,0.71942446123661
1977-10,-8.73015873015838
1977-11,0.0869565208697266
1977-12,1.390095569951
1978-01,8.99742930591278
1978-02,4.32389937106925
1978-03,8.66616428033121
1978-04,6.24133148405004
1978-05,4.37336814556131
1978-06,4.87804878114391
1978-07,1.43112701192589
1978-08,1.52851264022046
1978-09,6.25361899247269
1978-10,8.93732969972751
1978-11,11.405702851983
1978-12,9.25011225819486
1979-01,6.28853267573475
1979-02,4.21500386737928
1979-03,4.82374768089037
1979-04,5.06194690230098
1979-05,4.75067385446342
1979-06,-8.39498230945126
1979-07,-15.168539325896
1979-08,-3.39403973511338
1979-09,0.642673521853661
1979-10,3.40570455514442
1979-11,8.76904075796113
1979-12,8.93262679750187
1980-01,5.38568450314598
1980-02,1.21991427662763
1980-03,7.45928338729645
1980-04,8.09336162475941
1980-05,5.80482333148017
1980-06,6.09594487147115
1980-07,1.09917561828898
1980-08,2.84161106993543
1980-09,2.90725612686901
1980-10,5.01984590241652
